side,stage,device_ms,ax,ay,az,gx,gy,gz,toe,heel,phase
L,,2126753,0.079,0.911,0.163,10.8,0.7,-2.8,254,333,0
L,,2126763,0.052,0.864,0.092,9.5,-0.2,-3.0,241,321,0
L,,2126773,-0.101,0.970,0.041,7.7,-1.1,-3.9,258,329,0
L,,2126783,0.015,0.935,0.032,5.2,-2.1,-4.4,266,327,0
L,,2126793,-0.077,0.950,0.170,3.3,-3.2,-4.7,270,341,0
L,,2126803,-0.063,0.912,0.200,3.3,-3.1,-3.6,272,332,0
L,,2126813,-0.157,0.932,0.162,3.0,-2.8,-3.5,267,345,0
L,,2126823,-0.257,0.949,0.167,3.0,-2.2,-3.2,261,354,0
L,,2126833,-0.245,0.972,0.214,3.4,-0.9,-2.5,266,356,0
L,,2126843,-0.264,0.992,0.257,3.9,-0.1,-2.0,266,358,0
L,,2126853,-0.273,1.007,0.257,4.4,0.9,-1.5,270,363,0
L,,2126863,-0.215,1.002,0.190,4.4,2.4,-1.3,269,365,0
L,,2126873,-0.118,0.977,0.139,3.8,2.6,-1.3,267,365,0
L,,2126883,-0.099,0.992,0.124,3.6,2.0,-1.5,272,368,0
L,,2126893,-0.137,0.999,0.129,3.4,1.0,-1.5,266,370,0
L,,2126903,-0.191,0.998,0.142,3.2,0.7,-1.4,265,359,0
L,,2126913,-0.225,0.976,0.132,3.2,0.8,-1.2,264,355,0
L,,2126923,-0.218,0.980,0.135,3.2,1.3,-1.0,262,358,0
L,,2126933,-0.224,0.997,0.158,3.4,1.8,-0.9,250,335,0
L,,2126943,-0.224,1.005,0.139,3.3,2.4,-0.9,262,329,0
L,,2126953,-0.208,0.977,0.109,3.3,2.6,-0.8,252,322,0
L,,2126963,-0.181,0.963,0.086,3.1,2.5,-0.8,243,307,0
L,,2126973,-0.170,0.962,0.079,2.9,2.3,-0.7,234,297,0
L,,2126983,-0.189,0.975,0.085,2.8,2.0,-0.6,180,230,0
L,,2126993,-0.191,1.001,0.088,2.8,1.9,-0.5,220,293,0
L,,2127003,-0.201,0.994,0.092,2.8,2.1,-0.6,231,306,0
L,,2127013,-0.204,0.975,0.100,2.8,2.2,-0.6,228,282,0
L,,2127023,-0.228,1.012,0.117,2.7,2.2,-0.7,228,285,0
L,,2127033,-0.192,1.008,0.095,3.0,2.2,-0.1,222,275,0
L,,2127043,-0.206,0.996,0.075,3.2,2.5,-0.7,209,259,0
L,,2127053,-0.210,0.990,0.084,3.0,2.4,-0.7,199,231,0
L,,2127063,-0.150,0.964,0.047,2.8,2.1,-0.5,213,258,0
L,,2127073,-0.147,0.999,0.043,2.8,1.6,-0.6,188,250,0
L,,2127083,-0.185,0.999,0.043,2.8,1.4,-0.8,171,264,0
L,,2127093,-0.199,1.005,0.041,2.8,1.5,-1.1,201,281,0
L,,2127103,-0.182,0.994,0.040,2.8,1.6,-1.3,190,258,0
L,,2127113,-0.171,0.983,0.049,3.0,1.7,-1.2,181,256,0
L,,2127123,-0.189,1.011,0.068,3.3,1.5,-1.5,133,170,0
L,,2127133,-0.181,1.006,0.074,3.6,1.6,-1.8,167,226,0
L,,2127143,-0.171,1.010,0.062,3.9,1.9,-2.0,165,229,0
L,,2127153,-0.187,1.034,0.064,4.4,2.0,-2.5,149,212,0
L,,2127163,-0.183,1.081,0.082,5.0,2.2,-2.6,107,153,0
L,,2127173,-0.173,1.084,0.105,5.7,2.3,-2.9,112,234,0
L,,2127183,-0.182,1.093,0.110,6.6,2.1,-3.2,108,201,0
L,,2127193,-0.188,1.080,0.114,7.4,2.1,-3.4,98,209,0
L,,2127203,-0.178,1.061,0.090,8.3,1.8,-3.6,132,243,0
L,,2127213,-0.212,1.079,0.088,9.3,1.5,-3.8,114,251,0
L,,2127223,-0.230,1.113,0.099,10.2,1.5,-3.9,99,218,0
L,,2127233,-0.266,1.163,0.087,11.0,1.5,-4.1,91,257,0
L,,2127243,-0.288,1.163,0.088,11.7,1.8,-4.2,51,267,0
L,,2127253,-0.310,1.228,0.077,12.6,2.4,-4.7,29,161,0
L,,2127263,-0.301,1.233,0.062,13.4,2.9,-5.1,32,164,0
L,,2127273,-0.277,1.246,0.022,14.0,3.2,-5.0,36,217,0
L,,2127283,-0.242,1.403,-0.015,14.7,3.6,-5.3,38,230,0
L,,2127293,-0.256,1.458,-0.036,15.5,4.6,-6.1,39,236,0
L,,2127303,-0.211,1.528,-0.045,16.1,4.8,-6.5,38,231,0
L,,2127313,-0.170,1.543,-0.084,17.0,5.3,-6.4,33,210,0
L,,2127323,-0.030,1.590,-0.062,17.3,4.4,-7.7,40,215,0
L,,2127333,0.074,1.710,-0.060,18.3,3.8,-8.0,46,247,0
L,,2127343,0.123,1.800,0.030,18.9,3.0,-9.1,19,97,0
L,,2127353,-0.001,1.959,0.189,19.4,2.2,-9.3,14,91,0
L,,2127363,-0.134,2.061,0.384,19.7,3.1,-10.4,6,89,0
L,,2127373,-0.118,2.159,0.613,19.7,6.4,-11.5,5,47,0
L,,2127383,-0.007,2.173,0.866,19.8,9.5,-12.5,20,84,0
L,,2127393,0.083,2.054,0.933,19.2,13.6,-13.7,20,79,0
L,,2127403,0.185,1.796,0.833,19.3,19.5,-13.8,9,43,0
L,,2127413,0.137,1.503,0.529,19.7,26.8,-13.7,20,73,0
L,,2127423,0.024,1.029,-0.186,20.8,33.3,-12.6,22,83,0
L,,2127433,-0.391,0.824,-0.465,22.9,40.3,-7.6,29,104,0
L,,2127443,-0.343,0.925,-0.702,23.2,40.5,-4.2,30,97,0
L,,2127453,-0.092,0.965,-0.791,17.2,35.0,-3.8,45,160,0
L,,2127463,-0.103,0.966,-0.944,13.2,20.3,-7.7,38,134,0
L,,2127473,-0.436,0.801,-0.688,10.7,12.5,-11.4,36,127,0
L,,2127483,-0.933,1.723,0.269,7.1,11.7,-17.8,60,119,0
L,,2127493,-0.216,0.647,0.255,9.5,18.8,-10.5,73,120,0
L,,2127503,-0.361,-0.467,-0.278,-0.7,16.1,-5.2,72,116,0
L,,2127513,-0.026,-0.201,-0.429,4.3,10.2,-1.3,67,119,0
L,,2127523,0.058,0.148,-0.125,-0.8,5.6,-6.0,70,131,0
L,,2127533,0.314,0.277,-0.065,0.1,1.2,-4.0,69,138,0
L,,2127543,0.185,0.045,0.142,-3.2,-2.4,-4.6,71,131,0
L,,2127553,0.125,-0.109,0.351,-6.7,-2.0,-5.5,69,131,0
L,,2127563,0.182,-0.155,0.386,-9.7,-0.6,-5.5,65,131,0
L,,2127573,0.301,-0.087,0.286,-12.3,-0.1,-4.0,61,98,0
L,,2127583,0.418,-0.016,0.219,-15.3,0.3,-1.8,62,94,0
L,,2127593,0.418,0.237,0.143,-17.8,0.4,-0.7,58,98,0
L,,2127603,0.415,0.235,0.054,-19.9,-0.5,0.3,70,118,0
L,,2127613,0.371,0.213,-0.011,-21.9,-2.6,0.9,60,98,0
L,,2127623,0.338,0.245,-0.043,-23.8,-4.4,2.2,63,104,0
L,,2127633,0.334,0.286,-0.081,-25.4,-6.5,3.5,61,105,0
L,,2127643,0.308,0.343,-0.070,-27.2,-10.0,5.2,64,103,0
L,,2127653,0.282,0.395,-0.017,-29.2,-12.3,6.7,61,103,0
L,,2127663,0.263,0.455,0.016,-30.8,-13.5,8.1,60,105,0
L,,2127673,0.223,0.595,0.061,-32.9,-14.9,10.5,65,107,0
L,,2127683,0.225,0.658,0.183,-35.2,-14.7,11.0,74,130,0
L,,2127693,0.234,0.759,0.278,-37.3,-13.3,12.2,78,130,0
L,,2127703,0.116,0.939,0.330,-37.3,-10.9,13.1,61,107,0
L,,2127713,-0.182,1.098,0.333,-35.8,-8.2,13.9,64,109,0
L,,2127723,-0.398,1.190,0.261,-33.2,-7.0,15.1,56,110,0
L,,2127733,-0.113,1.090,0.128,-36.4,-4.1,17.8,63,101,0
L,,2127743,0.117,1.336,0.438,-38.4,0.7,19.1,63,98,0
L,,2127753,0.020,1.780,0.344,-36.0,8.9,17.3,68,118,0
L,,2127763,-0.323,1.947,0.039,-34.4,11.6,16.8,61,101,0
L,,2127773,-0.361,1.965,-0.160,-38.0,13.4,17.9,61,104,0
L,,2127783,-0.203,2.255,-0.153,-39.9,16.0,17.6,60,106,0
L,,2127793,-0.015,2.304,-0.216,-40.2,19.9,16.7,45,140,0
L,,2127803,-0.032,2.241,-0.484,-40.4,20.2,14.9,44,132,0
L,,2127813,-0.205,2.294,-0.774,-39.7,20.0,12.1,54,106,0
L,,2127823,-0.227,2.124,-0.892,-38.0,18.9,9.9,56,107,0
L,,2127833,0.041,2.148,-1.000,-34.7,15.7,8.6,41,134,0
L,,2127843,0.143,1.982,-1.134,-30.7,11.9,7.9,37,138,0
L,,2127853,-0.147,1.753,-1.269,-26.2,8.5,7.1,30,100,0
L,,2127863,-0.576,1.737,-1.462,-19.3,4.8,5.9,29,98,0
L,,2127873,-0.849,1.685,-1.494,-11.6,3.9,4.7,26,88,0
L,,2127883,-0.696,1.495,-1.347,-2.8,7.1,2.2,45,88,0
L,,2127893,-0.619,1.757,-0.904,6.2,12.7,-3.2,58,127,0
L,,2127903,-0.260,1.223,-1.117,12.6,10.9,-3.6,66,136,0
L,,2127913,-0.213,0.804,-0.856,15.6,8.2,-4.2,140,156,0
L,,2127923,0.837,1.199,1.072,9.3,5.7,-3.5,185,140,0
L,,2127933,1.981,1.502,2.271,12.7,-1.4,1.6,231,183,0
L,,2127943,1.570,1.727,1.559,11.7,4.6,-1.3,220,180,0
L,,2127953,0.574,1.533,-0.548,16.6,7.8,-5.4,234,201,0
L,,2127963,-0.320,1.492,-1.484,19.2,7.2,-5.9,269,225,0
L,,2128011,-0.338,0.894,0.257,5.1,-24.4,-6.4,217,224,0
L,,2128071,-0.024,0.878,0.165,7.7,2.8,-2.4,287,332,0
L,,2128130,-0.163,0.928,0.215,1.7,-4.4,-4.1,287,321,0
L,,2128191,-0.125,0.968,0.107,4.4,1.8,-1.0,300,337,0
L,,2128250,-0.240,0.993,0.203,2.4,0.4,-1.2,337,355,0
L,,2128311,-0.121,0.992,0.136,3.2,1.5,-0.7,291,337,0
L,,2128373,-0.162,1.004,0.105,4.1,1.6,-1.1,262,333,0
L,,2128431,-0.212,1.008,0.083,4.8,1.3,-2.1,240,276,0
L,,2128491,-0.195,1.084,0.119,8.2,1.5,-3.5,156,221,0
L,,2128551,-0.327,1.228,0.089,13.4,1.9,-4.7,46,139,0
L,,2128611,-0.212,1.663,-0.032,18.3,4.5,-6.9,32,202,0
L,,2128670,0.046,2.149,0.721,20.5,7.9,-12.7,18,82,0
L,,2128731,-0.415,0.639,-0.713,22.0,39.6,-4.9,35,113,0
L,,2128791,-0.406,-0.529,-0.863,2.4,17.1,-4.4,73,117,0
L,,2128851,0.404,-0.024,0.480,-12.0,4.3,-5.3,61,98,0
L,,2128941,0.368,0.483,0.130,-32.1,-10.7,9.0,84,133,0
L,,2129000,-0.268,1.215,0.138,-35.7,-7.4,15.7,79,125,0
L,,2129091,-0.380,2.241,-0.799,-39.6,20.2,9.6,41,100,0
L,,2129153,-0.804,1.691,-1.497,-10.2,7.5,4.4,40,71,0
L,,2129210,1.619,1.586,2.026,10.9,9.5,1.4,259,235,0
L,,2129271,-0.240,0.826,-0.223,11.4,-15.4,-6.0,292,325,0
L,,2129331,-0.086,0.909,0.105,10.3,0.5,-1.4,296,356,0
L,,2129391,-0.124,0.958,0.093,2.9,-1.7,-3.5,296,376,0
L,,2129451,-0.343,0.991,0.192,4.2,1.2,-1.1,291,399,0
L,,2129511,-0.114,0.994,0.074,2.8,1.0,-1.5,316,399,0
L,,2129571,-0.225,1.035,0.161,2.9,2.4,-1.6,318,391,0
L,,2129631,-0.142,0.940,0.022,3.1,0.9,-1.4,251,313,0
L,,2129691,-0.226,0.982,0.062,3.0,1.0,-2.1,262,364,0
L,,2129750,-0.208,1.119,0.175,6.6,2.3,-3.6,210,245,0
L,,2129811,-0.332,1.181,0.092,12.7,3.0,-4.6,61,171,0
L,,2129873,-0.110,1.709,-0.045,17.5,7.0,-6.9,38,193,0
L,,2129931,0.238,2.345,0.846,21.0,9.6,-12.4,27,66,0
L,,2129991,-0.113,1.029,-0.136,24.5,35.9,-4.6,13,74,0
L,,2130051,-0.291,0.055,-1.039,8.2,16.0,-8.7,36,71,0
L,,2130141,0.541,0.113,0.209,-22.0,4.9,-1.3,75,115,0
L,,2130201,0.397,0.477,-0.097,-34.3,-11.8,8.6,84,117,0
L,,2130261,-0.185,1.197,0.181,-36.8,-4.6,18.0,88,123,0
L,,2130351,-0.359,2.560,-0.918,-39.6,22.5,10.9,43,96,0
L,,2130441,1.015,1.014,3.140,8.0,7.6,-4.1,164,134,0
L,,2130500,-0.279,1.468,-0.326,15.3,1.7,-5.6,293,330,0
L,,2130561,-0.370,1.023,0.199,11.4,-2.3,-2.0,304,340,0
L,,2130623,0.000,0.906,0.078,3.6,-2.8,-3.8,263,431,0
L,,2130681,-0.359,0.957,0.222,4.6,1.9,-1.2,297,393,0
L,,2130741,-0.139,0.966,0.135,2.9,0.4,-1.4,286,450,0
L,,2130801,-0.135,0.996,0.141,4.2,2.7,-1.1,256,386,0
L,,2130861,-0.208,1.007,0.090,4.2,2.0,-1.6,221,312,0
L,,2130921,-0.240,1.011,0.060,3.8,1.9,-2.3,256,243,0
L,,2130981,-0.175,1.106,0.108,6.1,3.2,-3.7,93,185,0
L,,2131041,-0.252,1.207,0.094,12.1,0.4,-5.5,35,157,0
L,,2131101,-0.179,1.571,-0.005,17.0,5.1,-7.6,51,239,0
L,,2131161,0.062,2.386,0.789,20.8,10.5,-12.9,11,73,0
L,,2131221,-0.105,0.923,-0.285,24.9,35.7,-4.0,26,88,0
L,,2131281,-0.710,-0.327,-0.320,0.2,16.2,-3.5,58,95,0
L,,2131342,-0.220,-0.217,0.485,-11.7,1.2,-2.6,52,127,0
L,,2131401,0.325,0.142,-0.021,-23.8,-0.4,1.8,63,127,0
L,,2131461,0.278,0.693,0.201,-35.4,-12.2,12.1,52,132,0
L,,2131521,0.170,1.322,0.276,-39.7,-3.2,18.8,45,130,0
L,,2131581,-0.264,2.339,-0.645,-38.8,12.7,17.5,34,98,0
L,,2131641,-0.508,1.729,-1.650,-16.1,7.5,4.0,36,98,0
L,,2131701,0.477,0.991,2.816,7.4,5.9,-4.9,205,169,0
L,,2131761,-0.513,1.031,-0.416,11.3,-4.9,-7.0,275,345,0
L,,2131821,-0.325,0.862,0.243,11.0,1.5,-1.2,276,375,0
L,,2131881,0.047,0.940,0.037,1.8,-3.5,-3.9,290,401,0
L,,2131941,-0.398,0.996,0.162,5.0,0.5,-0.8,291,445,0
L,,2132001,-0.024,1.014,0.052,2.7,1.1,-1.5,302,394,0
L,,2132063,-0.125,0.999,0.081,4.5,2.2,-0.8,314,345,0
L,,2132121,-0.141,0.986,0.063,5.6,0.1,-1.8,256,317,0
L,,2132181,-0.184,1.022,0.002,5.6,0.5,-1.9,178,209,0
L,,2132271,-0.218,1.151,0.048,11.5,0.0,-3.6,86,162,0
L,,2132331,-0.170,1.481,-0.112,16.5,2.6,-4.5,34,164,0
L,,2132391,-0.061,2.369,0.419,21.3,2.9,-8.5,32,161,0
L,,2132451,0.022,1.066,0.152,21.8,33.6,-8.8,30,91,0
L,,2132511,-0.814,1.114,0.534,7.0,4.3,-14.6,59,84,0
L,,2132571,0.251,0.068,0.389,-4.9,1.0,-7.1,72,113,0
L,,2132631,0.501,0.075,0.004,-21.7,-9.6,-0.9,68,105,0
L,,2132691,0.188,0.668,0.256,-34.8,-17.0,10.1,69,113,0
L,,2132752,-0.054,1.369,0.457,-38.1,0.0,16.3,78,118,0
L,,2132841,-0.109,2.026,-0.671,-37.7,25.8,4.9,82,133,0
L,,2132901,-0.285,1.571,-1.807,-6.2,1.1,0.9,69,100,0
L,,2132961,1.732,1.631,1.733,10.4,0.1,-0.3,250,232,0
L,,2133021,-0.187,0.637,0.192,10.9,-17.9,-7.3,325,378,0
L,,2133082,-0.277,1.123,0.020,12.3,1.0,-2.5,281,412,0
L,,2133141,-0.203,1.001,0.190,3.2,-2.3,-3.4,308,402,0
L,,2133201,-0.139,0.979,0.115,4.1,3.3,-0.5,310,402,0
L,,2133260,-0.235,1.001,0.177,3.3,1.7,-0.9,260,392,0
L,,2133321,-0.143,1.004,0.102,4.6,1.8,-1.3,250,339,0
L,,2133411,-0.193,0.977,0.018,5.3,0.9,-2.3,195,237,0
L,,2133471,-0.169,1.101,0.048,7.3,1.8,-3.5,87,188,0
L,,2133533,-0.337,1.198,0.090,11.9,1.3,-4.0,43,186,0
L,,2133591,-0.131,1.506,-0.076,16.5,4.6,-6.0,28,142,0
L,,2133651,0.075,2.315,0.563,21.3,4.9,-11.0,32,157,0
L,,2133711,-0.252,0.880,-0.162,24.4,33.6,-7.4,27,91,0
L,,2133771,-0.753,-0.691,-0.053,5.2,15.0,-5.0,61,77,0
L,,2133832,-0.158,-0.206,0.530,-8.5,-4.5,-4.2,51,102,0
L,,2133891,0.279,0.181,0.000,-22.1,0.9,3.0,55,91,0
L,,2133951,0.156,0.584,0.034,-33.7,-8.5,9.4,54,106,0
L,,2134011,-0.345,1.226,0.123,-36.5,-2.5,14.4,71,107,0
L,,2134071,-0.143,2.343,-0.249,-41.1,20.2,14.3,45,97,0
L,,2134131,-0.441,1.794,-1.497,-22.9,8.8,7.2,47,110,0
L,,2134191,1.424,1.153,2.257,11.8,4.1,0.8,209,205,0
L,,2134252,-0.315,1.164,-0.522,14.4,-17.1,-9.1,272,326,0
L,,2134311,0.066,0.989,0.072,16.1,4.9,-2.0,263,375,0
L,,2134372,-0.177,0.928,0.057,2.7,-2.9,-4.1,254,399,0
L,,2134431,-0.185,0.995,0.111,3.1,3.3,-0.8,258,375,0
L,,2134491,-0.253,0.982,0.171,2.7,1.1,-0.8,258,374,0
L,,2134550,-0.148,1.006,0.137,3.7,2.5,-1.1,222,332,0
L,,2134611,-0.234,1.007,0.076,4.8,3.4,-1.9,179,281,0
L,,2134671,-0.187,1.009,0.010,4.9,2.6,-2.4,92,255,0
L,,2134731,-0.169,1.024,0.013,6.9,2.5,-3.6,69,248,0
L,,2134791,-0.203,1.220,0.019,11.9,1.7,-5.0,47,258,0
L,,2134851,-0.158,1.681,0.014,17.5,3.8,-7.3,24,109,0
L,,2134913,-0.043,2.475,1.105,20.9,10.8,-12.0,27,94,0
L,,2134971,-0.047,0.970,-0.484,24.0,41.3,-2.9,33,123,0
L,,2135031,-0.521,-0.360,-0.211,1.2,19.0,-8.2,63,110,0
L,,2135091,0.016,-0.223,0.478,-10.8,-6.0,-6.9,40,119,0
L,,2135151,0.378,0.184,-0.044,-23.7,-4.7,2.3,44,102,0
L,,2135211,0.258,0.650,0.171,-35.3,-12.4,12.4,51,109,0
L,,2135271,0.144,1.379,0.383,-40.7,-4.7,19.9,39,99,0
L,,2135332,-0.370,2.536,-0.323,-41.4,10.8,16.7,40,116,0
L,,2135391,-0.794,1.731,-1.838,-16.6,9.4,4.2,29,100,0
L,,2135451,2.681,1.718,2.777,10.5,2.4,1.8,245,223,9
L,,2135511,-0.776,1.702,-1.172,14.5,-14.6,-10.9,284,373,0
L,,2135571,-0.083,0.964,-0.027,14.4,5.6,-2.3,264,363,0
L,,2135632,-0.141,1.001,0.106,2.3,-3.5,-4.2,282,379,0
L,,2135691,-0.264,1.018,0.169,3.9,1.9,-1.5,287,392,0
L,,2135751,-0.220,1.009,0.145,2.8,0.3,-1.3,299,346,0
L,,2135811,-0.095,1.021,0.132,4.0,2.4,-1.1,255,355,0
L,,2135872,-0.199,0.988,0.058,4.6,2.2,-1.6,199,292,0
L,,2135931,-0.208,1.033,0.063,4.7,2.2,-2.2,148,258,0
L,,2135991,-0.113,1.077,0.051,7.9,2.0,-3.6,113,193,0
L,,2136082,-0.241,1.447,-0.026,15.8,3.5,-5.4,39,199,0
L,,2136141,-0.035,2.115,0.245,21.1,2.0,-9.7,14,170,0
L,,2136202,0.057,1.205,0.376,21.4,31.4,-11.7,48,137,0
L,,2136261,-0.664,0.752,-0.473,9.8,10.6,-12.9,26,98,0
L,,2136323,0.289,0.112,0.060,-1.4,-4.1,-4.5,54,108,0
L,,2136380,0.482,0.177,0.074,-20.1,-4.3,-1.3,39,107,0
L,,2136441,0.212,0.449,0.062,-30.7,-12.2,5.8,48,114,0
L,,2136501,-0.062,0.989,0.325,-38.8,-5.1,12.2,55,96,0
L,,2136561,-0.142,2.033,-0.140,-37.9,13.8,15.5,44,122,0
L,,2136622,0.297,2.245,-1.439,-28.9,19.7,12.8,30,109,0
L,,2136681,0.474,1.125,-1.488,14.9,12.8,-2.9,118,152,0
L,,2136741,-0.582,1.743,-0.827,16.7,-5.8,-4.6,321,320,0
L,,2136801,-0.835,0.748,0.279,9.1,-11.0,-3.5,332,367,0
L,,2136891,-0.090,0.936,0.096,1.7,-5.0,-4.0,290,399,0
L,,2136952,-0.238,1.017,0.205,6.0,1.6,-0.9,333,375,0
L,,2137011,-0.161,1.001,0.176,3.3,-0.9,-1.9,313,409,0
L,,2137073,-0.116,0.991,0.118,4.6,2.5,-1.0,343,383,0
L,,2137131,-0.204,1.007,0.088,5.1,0.9,-1.7,256,352,0
L,,2137191,-0.192,1.004,0.022,5.3,1.3,-2.2,201,316,0
L,,2137281,-0.172,1.092,-0.005,9.6,1.8,-4.1,78,217,0
L,,2137341,-0.264,1.429,-0.003,13.6,3.7,-5.3,57,300,0
L,,2137401,0.000,2.034,0.066,19.0,3.1,-7.9,41,139,0
L,,2137461,0.436,1.646,0.590,20.3,24.0,-12.6,38,141,0
L,,2137521,-0.184,0.996,-0.739,12.9,13.5,-10.9,46,111,0
L,,2137582,0.171,0.143,-0.035,-0.5,1.6,-6.2,60,105,0
L,,2137641,0.469,0.001,0.234,-16.4,2.4,-0.3,57,110,0
L,,2137702,0.192,0.318,-0.015,-28.6,-9.3,5.7,51,108,0
L,,2137761,-0.080,1.069,0.359,-37.5,-3.9,13.8,56,114,0
L,,2137823,-0.126,2.244,0.083,-38.5,12.6,12.0,43,118,0
L,,2137881,-0.006,2.068,-1.186,-34.1,14.0,6.5,51,142,0
L,,2137941,-0.681,1.884,-0.667,0.3,2.1,-0.8,58,80,0
L,,2138001,0.758,1.494,-0.243,17.0,18.7,-1.2,265,234,0
L,,2138061,0.050,0.939,0.405,7.8,-19.9,-4.1,311,338,0
L,,2138122,0.022,0.888,0.128,8.3,3.3,-2.4,300,374,0
L,,2138181,-0.070,0.948,0.195,0.0,-3.7,-3.9,310,371,0
L,,2138242,-0.123,0.973,0.095,3.2,1.8,-1.2,336,363,0
L,,2138301,-0.210,1.020,0.325,3.4,0.9,-0.5,350,381,0
L,,2138361,-0.098,1.011,0.135,5.4,0.7,-0.9,293,380,0
L,,2138421,-0.172,0.988,0.074,4.9,1.1,-1.3,215,331,0
L,,2138483,-0.213,0.995,0.074,4.3,1.5,-1.5,165,279,0
L,,2138571,-0.144,1.073,0.051,8.1,1.0,-2.9,95,189,0
L,,2138631,-0.306,1.141,0.050,11.6,1.3,-3.3,34,197,0
L,,2138691,-0.103,1.486,-0.071,14.8,3.4,-4.1,33,164,0
L,,2138751,-0.070,1.857,0.338,19.1,2.0,-7.6,47,231,0
L,,2138841,-0.287,1.111,-0.623,18.9,26.6,-2.6,40,156,0
L,,2138901,-0.020,-0.250,-0.708,4.4,16.8,-3.1,65,90,0
L,,2138961,0.080,-0.007,0.386,-9.7,-1.6,-3.7,49,105,0
L,,2139021,0.155,0.188,-0.030,-23.0,-5.9,3.0,55,99,0
L,,2139082,0.010,0.740,0.220,-34.0,-12.7,10.0,58,102,0
L,,2139141,-0.193,1.609,0.438,-35.5,4.1,13.4,45,99,0
L,,2139202,-0.129,2.246,-0.277,-38.8,19.0,10.4,43,117,0
L,,2139263,0.063,1.632,-1.433,-23.0,3.3,5.0,34,92,0
L,,2139322,-0.100,1.062,-0.839,13.6,0.1,-3.8,201,155,0
L,,2139381,0.352,1.790,0.004,14.0,-4.4,-5.0,318,324,0
L,,2139441,-0.653,0.977,0.206,10.4,-3.1,-2.6,290,371,0
L,,2139500,0.062,0.962,0.122,5.6,1.9,-2.7,281,407,0
L,,2139561,-0.335,1.032,0.257,2.9,-3.8,-2.6,326,390,0
L,,2139622,-0.019,0.999,0.098,3.5,1.9,-0.4,360,408,0
L,,2139681,-0.245,0.962,0.129,3.4,1.6,0.0,292,411,0
L,,2139742,-0.137,1.016,0.142,3.0,1.2,-0.5,286,382,0
L,,2139801,-0.109,1.044,0.074,4.0,0.1,-0.9,280,344,0
L,,2139861,-0.114,1.079,0.143,8.3,0.9,-2.6,219,285,0
L,,2139921,-0.217,1.208,0.070,14.1,-0.5,-4.7,91,229,0
L,,2139983,-0.194,1.866,0.095,21.5,4.5,-6.9,34,152,0
L,,2140041,0.166,2.323,0.875,25.3,2.1,-17.3,23,83,0
L,,2140101,0.093,0.640,-1.637,20.2,53.7,-3.8,38,105,0
L,,2140162,0.089,-0.229,-0.122,2.4,11.9,-5.3,57,99,0
L,,2140221,0.610,-0.127,0.098,-15.7,-3.1,0.3,66,103,0
L,,2140282,0.299,0.299,0.162,-29.2,-15.3,10.1,61,102,0
L,,2140341,-0.180,0.956,0.303,-34.1,-3.4,16.5,66,101,0
L,,2140401,-0.161,1.863,0.040,-38.2,13.7,17.3,65,106,0
L,,2140461,0.238,2.100,-0.954,-36.0,16.5,8.7,77,131,0
L,,2140521,-0.448,1.436,-1.538,1.4,6.9,-0.6,42,101,0
L,,2140582,1.163,1.423,-0.173,14.5,24.2,-1.2,272,263,0
L,,2140643,-0.119,1.035,0.103,7.7,-13.2,-7.9,319,364,0
L,,2140702,-0.301,0.912,0.114,11.0,4.2,-1.6,230,324,0
L,,2140761,-0.078,1.005,0.105,1.1,-3.3,-4.1,240,314,0
L,,2140822,-0.201,0.983,0.175,4.9,2.9,-0.7,253,329,0
L,,2140881,-0.219,1.020,0.247,4.2,0.3,-1.4,268,396,0
L,,2140941,-0.074,1.011,0.123,5.4,1.6,-1.8,273,367,0
L,,2141001,-0.128,0.994,0.054,5.5,0.5,-1.9,253,340,0
L,,2141061,-0.195,0.987,0.028,5.4,0.7,-2.6,204,286,0
L,,2141122,-0.097,1.074,0.044,7.6,1.9,-3.6,132,268,0
L,,2141181,-0.278,1.122,0.034,12.2,1.1,-4.7,43,260,0
L,,2141242,-0.149,1.653,-0.049,17.3,4.2,-6.0,34,156,0
L,,2141301,0.070,2.339,0.727,21.9,8.3,-12.5,15,82,0
L,,2141363,-0.292,0.759,-0.416,23.4,39.0,-5.1,31,91,0
L,,2141421,-0.258,-0.239,0.832,6.1,14.9,-10.9,70,92,0
L,,2141481,0.076,0.034,0.008,-7.2,-1.9,-1.3,67,96,0
L,,2141541,0.384,0.208,0.263,-23.6,-12.3,0.2,69,95,0
L,,2141601,0.082,0.605,0.182,-34.4,-9.4,9.4,74,104,0
L,,2141662,0.068,1.368,0.570,-38.8,2.2,17.3,57,94,0
L,,2141721,0.212,2.529,-0.525,-42.4,20.7,14.4,57,121,0
L,,2141782,-0.506,1.830,-1.906,-17.9,1.5,7.2,35,79,0
L,,2141841,1.422,1.577,3.114,7.9,12.1,0.7,263,222,0
L,,2141902,-0.107,1.147,-0.277,16.1,-16.3,-7.7,278,367,0
L,,2141961,-0.105,1.008,-0.026,11.6,2.0,-2.0,340,357,0
L,,2142021,-0.040,0.976,0.162,2.0,-3.9,-4.3,297,386,0
L,,2142113,-0.101,0.999,0.131,3.1,0.8,-1.3,290,405,0
L,,2142171,-0.209,1.003,0.143,3.9,2.0,-1.6,281,403,0
L,,2142231,-0.172,0.990,0.068,4.5,2.5,-1.6,251,326,0
L,,2142291,-0.169,1.010,0.037,4.7,2.4,-2.1,145,277,0
